# Analysis title: MHCI_chipseq_diff_peaks_top1k analysis from Cistrome-GO
# Mode: Solo mode
# Specie: hg38
# Peak bed file name: MHCI_chipseq_diff_peaks_top1k.bed
# Top peaks to use: 10000
# Half-decay distance: 1000bp
# FDR cutoff of GO/KEGG terms to return: 0.2
# Minimum and maximum gene number in GO and KEGG gene sets: 10, 2000
# Symbol	Coordinate	PeakNumber	adjRPscore	RPscore	Rank_by_RPscore
VPS13C	chr15:61864305-62060465	0	0.0	0.0	235
VPS13B	chr8:99013265-99121759	0	0.0	-0.366	4274
BEX5	chrX:102153706-102155790	0	0.0	0.0	235
BEX4	chrX:103215091-103217200	0	0.0	0.0	235
BEX3	chrX:103377180-103378164	0	0.0	0.0	235
BEX2	chrX:103309345-103311046	0	0.0	0.0	235
BEX1	chrX:103062652-103064240	0	0.0	0.0	235
LOC101929188	chr6:33631243-33633745	0	0.0	0.0	235
TMEM160	chr19:47045908-47048624	0	0.0	-0.0	780
TMEM163	chr2:134455758-134719001	0	0.0	0.0	235
TMEM165	chr4:55395912-55426175	0	0.0	0.0	235
TMEM164	chrX:110003113-110177788	0	0.0	0.0	235
EVI2A	chr17:31316409-31321749	0	0.0	0.0	235
TMEM168	chr7:112762381-112790423	0	0.0	-0.262	2907
EVI2B	chr17:31303769-31314112	0	0.0	0.0	235
FOXN1	chr17:28523940-28538157	0	0.0	0.0	235
FOXN2	chr2:48314655-48379295	0	0.0	0.0	235
FOXN3	chr14:89156171-89417110	0	0.0	0.0	235
NICN1	chr3:49422332-49429324	0	0.0	0.0	235
COL14A1	chr8:120125107-120373575	0	0.0	0.0	235
IFFO1	chr12:6539527-6556083	0	0.0	-0.0	456
TAP2	chr6:32825409-32838770	5	0.086	0.012	134
SNAP91	chr6:83552885-83709408	0	0.0	0.0	235
LOC100288798	chr12:46383675-46652579	0	0.0	-0.0	1128
MACROD2	chr20:15196857-16053196	0	0.0	0.0	235
MACROD1	chr11:63998557-64166113	0	0.0	0.0	235
PPIL1	chr6:36854829-36875024	0	0.0	-0.313	3334
NALT1	chr9:136547841-136549744	0	0.0	0.0	235
LOC730183	chr16:30697703-30698961	0	0.0	-0.32	3441
KRR1	chr12:75497638-75511638	0	0.0	-0.388	4764
NNT-AS1	chr5:43573184-43603230	0	0.0	0.0	235
LINC01215	chr3:108125820-108138610	0	0.0	0.0	235
LINC01214	chr3:150308239-150323747	0	0.0	0.0	235
ATP1A3	chr19:41966581-41994230	0	0.0	0.0	235
HIST2H3PS2	chr1:143897845-143905974	0	0.0	0.0	235
C8orf49	chr8:11761255-11763223	0	0.0	0.0	235
C8orf48	chr8:13566842-13568288	0	0.0	0.0	235
C8orf44	chr8:66667551-66681142	0	0.0	-0.0	1131
TP53I3	chr2:24077432-24085215	0	0.0	-0.002	1912
MB	chr22:35606763-35622561	0	0.0	0.0	235
SLC18A3	chr10:49610300-49612720	0	0.0	0.0	235
SLC18A2	chr10:117241113-117279491	0	0.0	0.0	235
SLC18A1	chr8:20144854-20183206	0	0.0	0.0	235
STRC	chr15:43599562-43618800	0	0.0	0.0	235
RALBP1	chr18:9475531-9538108	0	0.0	-0.0	598
B3GALT5-AS1	chr21:39597147-39612822	0	0.0	0.0	235
ZNF831	chr20:59191019-59259112	0	0.0	0.0	235
ZNF830	chr17:34961529-34963186	0	0.0	-0.376	4528
ZNF835	chr19:56662651-56671755	0	0.0	0.0	235
ZNF837	chr19:58367622-58381022	0	0.0	-0.341	3780
ZNF836	chr19:52154106-52171683	0	0.0	0.0	235
ZNF839	chr14:102319750-102343174	0	0.0	0.0	235
LRIF1	chr1:110947189-110963944	0	0.0	-0.321	3451
OXCT2P1	chr1:39514865-39516669	0	0.0	0.0	235
PHAX	chr5:126600914-126627252	0	0.0	-0.31	3294
CLYBL-AS2	chr13:99690097-99690971	0	0.0	0.0	235
CLYBL-AS1	chr13:99726242-99729001	0	0.0	0.0	235
TUNAR	chr14:95876771-95925571	0	0.0	0.0	235
SUGCT	chr7:40134975-40860767	0	0.0	-0.337	3696
TSPY8	chrY:9357842-9360593	0	0.0	0.0	235
MIR4773-2	chr2:151368333-151368411	0	0.0	0.0	235
MIR4773-1	chr2:151368333-151368411	0	0.0	0.0	235
SBSPON	chr8:73064542-73093272	0	0.0	0.0	235
ZPBP	chr7:49937427-50093264	0	0.0	0.0	235
TSPY2	chrY:6246222-6249012	0	0.0	0.0	235
TSPY1	chrY:9337463-9340278	0	0.0	0.0	235
BEGAIN	chr14:100537146-100569794	0	0.0	0.0	235
RAB33A	chrX:130171798-130184870	0	0.0	0.0	235
SLC17A9	chr20:62952646-62968597	0	0.0	0.0	235
RAB33B	chr4:139453806-139475915	0	0.0	0.0	235
SLC17A4	chr6:25754698-25781175	0	0.0	0.0	235
SLC17A5	chr6:73593378-73654014	0	0.0	0.0	235
SLC17A6	chr11:22338120-22379500	0	0.0	0.0	235
SLC17A7	chr19:49429397-49441551	0	0.0	-0.0	938
SLC17A1	chr6:25782897-25832059	0	0.0	0.0	235
SLC17A2	chr6:25912755-25925879	0	0.0	0.0	235
SLC17A3	chr6:25845099-25874243	0	0.0	0.0	235
C16orf58	chr16:31489474-31508419	0	0.0	-0.362	4188
SETDB2	chr13:49444292-49495003	0	0.0	0.0	235
WASIR1	chrX:156014563-156016830	0	0.0	0.0	235
WASIR2	chr16:22915-25112	0	0.0	0.0	235
ITCH	chr20:34363234-34511773	0	0.0	0.0	235
CHMP4A	chr14_KZ208920v1_fix:510558-514466	0	0.0	0.0	235
CHMP4B	chr20:33811303-33854367	0	0.0	0.0	235
CHMP4C	chr8:81732452-81759513	0	0.0	-0.0	1046
COBLL1	chr2:164680184-164841823	0	0.0	0.0	235
TMEM255B	chr13:113759242-113812243	0	0.0	0.0	235
TMEM255A	chrX:120258649-120311536	0	0.0	0.0	235
ST5	chr11:8693351-8810677	0	0.0	0.0	235
LINC01106	chr2:110375108-110384536	0	0.0	0.0	235
ST7	chr7:116953326-117230021	0	0.0	0.0	235
ZNF304	chr19:57351273-57359897	0	0.0	-0.0	867
STH	chr17_KI270908v1_alt:701368-701813	0	0.0	0.0	235
ZNF302	chr19:34677638-34686397	0	0.0	-0.0	276
ZNF300	chr5:150894391-150904983	0	0.0	0.0	235
TP53TG5	chr20:45373879-45378317	0	0.0	0.0	235
STS	chrX:7252472-7354643	0	0.0	0.0	235
HOXB13	chr17:48724764-48728749	0	0.0	0.0	235
MIR4531	chr19:44653685-44653732	0	0.0	0.0	235
TP53TG1	chr7:87325347-87345492	0	0.0	0.0	235
PPP3CA	chr4:101023429-101347471	0	0.0	0.0	235
PPP3CB	chr10:73436427-73496024	0	0.0	0.0	235
PPP3CC	chr8:22440969-22541144	0	0.0	0.0	235
LIF	chr22:30240446-30246851	0	0.0	0.0	235
RPL12	chr9:127447673-127451432	0	0.0	0.0	235
TTC21B-AS1	chr2:165933856-165948321	0	0.0	0.0	235
RPL13	chr16:89560656-89566829	0	0.0	0.0	235
GACAT2	chr18:8695855-8707621	0	0.0	0.0	235
GACAT3	chr2:16050426-16085689	0	0.0	0.0	235
SNORA77B	chr22:20126401-20126526	0	0.0	0.0	235
UST-AS1	chr6:148954260-148964684	0	0.0	0.0	235
LINC01402	chrX:120117641-120119700	0	0.0	0.0	235
ADRA2A	chr10:111077031-111080904	0	0.0	0.0	235
ADRA2B	chr2:96112874-96116245	0	0.0	0.0	235
RPL19	chr17:39200282-39204732	0	0.0	0.0	235
TEX26	chr13:30932696-30975502	0	0.0	0.0	235
TEX22	chr14:105398582-105413859	0	0.0	0.0	235
FAM45BP	chrX:130494940-130497447	0	0.0	0.0	235
TEX28	chrX:154271264-154295101	0	0.0	0.0	235
TEX29	chr13:111320643-111344247	0	0.0	0.0	235
SYT8	chr11:1834309-1837521	0	0.0	0.0	235
SYT9	chr11:7251949-7469045	0	0.0	0.0	235
LINC01251	chr9:33732974-33738416	0	0.0	0.0	235
LINC01250	chr2:2895047-3126026	0	0.0	0.0	235
LINC01257	chr12:131165010-131212931	0	0.0	0.0	235
MTCH2	chr11:47617305-47642654	0	0.0	-0.341	3760
MTCH1	chr6:36968134-36986551	0	0.0	0.0	235
LINC01254	chr18:10405132-10414370	0	0.0	0.0	235
SYT1	chr12:78864668-79452008	0	0.0	0.0	235
SYT2	chr1:202590596-202710423	0	0.0	0.0	235
LINC01258	chr4:38420661-38523180	0	0.0	0.0	235
SYT4	chr18:43267891-43277650	0	0.0	0.0	235
SYT5	chr19:55173100-55180352	0	0.0	0.0	235
SYT6	chr1:114089291-114153850	0	0.0	0.0	235
SYT7	chr11:61513715-61580872	0	0.0	0.0	235
TIAL1	chr10:119573465-119597029	0	0.0	-0.012	2353
PRAMEF36P	chr1:13127068-13132274	0	0.0	0.0	235
FUBP3	chr9:130579572-130638352	0	0.0	0.0	235
FUBP1	chr1:77948401-77979205	0	0.0	0.0	235
SCHIP1	chr3:159273246-159897366	0	0.0	0.0	235
MARCO	chr2:118942168-118994660	0	0.0	0.0	235
SAP30	chr4:173370941-173377532	0	0.0	0.0	235
NBL1	chr1:19643228-19658456	0	0.0	0.0	235
C3orf67-AS1	chr3:58824470-59019093	0	0.0	0.0	235
HSFX2	chrX:149774071-149776870	0	0.0	0.0	235
HSFX3	chrX:149548209-149549852	0	0.0	0.0	235
HSFX1	chrX:149774067-149776859	0	0.0	0.0	235
HSFX4	chrX:149548391-149549911	0	0.0	0.0	235
DRC7	chr16:57694800-57731455	0	0.0	0.0	235
DRC3	chr17:17972812-18007828	0	0.0	0.0	235
DRC1	chr2:26401911-26456711	0	0.0	0.0	235
C1orf53	chr1:197902551-197907367	0	0.0	-0.251	2862
C1orf52	chr1:85249953-85259672	0	0.0	0.0	235
C1orf50	chr1:42767244-42775742	0	0.0	0.0	235
C1orf56	chr1:151047739-151050796	0	0.0	0.0	235
C1orf54	chr1:150272798-150280924	0	0.0	0.0	235
MARC1	chr1:220786696-220814399	0	0.0	0.0	235
MARC2	chr1:220748245-220784815	0	0.0	0.0	235
MIR181A1HG	chr1:198808002-198937429	0	0.0	0.0	235
SMPD5	chr8:144049397-144050059	0	0.0	0.0	235
SMPD4	chr2:130151391-130181757	0	0.0	0.0	235
SMPD1	chr11:6390413-6394998	0	0.0	0.0	235
SMPD3	chr16:68358326-68448506	0	0.0	0.0	235
SMPD2	chr6:109440727-109443919	0	0.0	0.0	235
BRIP1	chr17:61679185-61863559	0	0.0	0.0	235
ZSWIM8-AS1	chr10:73796513-73801399	0	0.0	0.0	235
TTC28	chr22:27978013-28679865	0	0.0	0.0	235
TTC29	chr4:146706637-146945886	0	0.0	0.0	235
TTC24	chr1:156581364-156587726	0	0.0	0.0	235
TTC25	chr17:41930593-41966517	0	0.0	-0.324	3486
TTC26	chr7:139133743-139191986	0	0.0	-0.393	4833
TTC27	chr2:32628019-32821051	0	0.0	0.0	235
PATL2	chr15:44665731-44676888	0	0.0	-0.0	591
TTC22	chr1:54784550-54801268	0	0.0	0.0	235
TTC23	chr15:99136322-99251235	0	0.0	-0.3	3188
ENO1	chr1:8861001-8878686	0	0.0	0.0	235
NPY2R	chr4:155208628-155217078	0	0.0	0.0	235
ENO3	chr17:4951088-4957131	0	0.0	0.0	235
ENO4	chr10:116849511-116882601	0	0.0	0.0	235
PCSK6-AS1	chr15:101334436-101337431	0	0.0	0.0	235
LOC101929331	chr9:129282415-129285719	0	0.0	0.0	235
OIP5-AS1	chr15:41285341-41306533	0	0.0	-0.0	324
LOC728613	chr5:1597556-1634005	0	0.0	-0.384	4687
CBX3P2	chr18:2652169-2655395	0	0.0	0.0	235
CFD	chr19:859658-863569	0	0.0	0.0	235
OBSCN	chr1:228208129-228378874	0	0.0	0.0	235
SRRD	chr22:26483883-26491938	0	0.0	0.0	235
MCL1	chr1:150574550-150579738	1	0.0	0.0	207
SORBS1	chr10:95311772-95561420	0	0.0	0.0	235
SORBS3	chr8:22565665-22575495	0	0.0	0.0	235
SORBS2	chr4:185585443-185956716	0	0.0	0.0	235
ODC1	chr2:10440370-10447799	0	0.0	0.0	235
IL18RAP	chr2:102418789-102452564	0	0.0	0.0	235
CLEC12A-AS1	chr12:9948136-9953337	0	0.0	0.0	235
EOMES	chr3:27715948-27722715	0	0.0	0.0	235
BCDIN3D-AS1	chr12:49828542-49841154	0	0.0	-0.0	280
MIR873	chr9:28888878-28888955	0	0.0	0.0	235
KCTD21-AS1	chr11:78139792-78173977	0	0.0	-0.333	3634
MIR877	chr6_GL000252v2_alt:1840164-1840250	0	0.0	0.0	235
MIR876	chr9:28863625-28863706	0	0.0	0.0	235
MIR875	chr8:99536785-99536861	0	0.0	0.0	235
MIR874	chr5:137647571-137647649	0	0.0	0.0	235
PDSS2	chr6:107152556-107459575	0	0.0	-0.34	3746
CGB2	chr19:49031872-49033238	0	0.0	0.0	235
MIR3672	chrX:121370971-121371053	0	0.0	0.0	235
FKBP14	chr7:30010582-30026801	0	0.0	0.0	235
FKBP15	chr9:113165519-113221361	0	0.0	0.0	235
UBE2J1	chr6:89326624-89352900	0	0.0	0.0	235
UBE2J2	chr1:1253911-1273854	0	0.0	0.0	235
FKBP11	chr12:48923125-48925547	0	0.0	0.0	235
FBXO10	chr9:37510891-37576253	0	0.0	0.0	235
FBXO11	chr2:47806919-47905793	0	0.0	0.0	235
FBXO16	chr8:28428408-28490318	0	0.0	0.0	235
FBXO17	chr19:38941400-38975813	0	0.0	0.0	235
FBXO15	chr18:74073352-74147764	0	0.0	-0.222	2768
SNORD94	chr2:86135869-86136006	0	0.0	0.0	235
AGAP1-IT1	chr2:235505750-235507566	0	0.0	0.0	235
LOC102723753	chr16:32152111-32188113	0	0.0	0.0	235
SFTA2	chr6_GL000252v2_alt:2187651-2188477	0	0.0	0.0	235
MIRLET7F1	chr9:94176346-94176433	0	0.0	-0.0	1260
SNORD48	chr6_GL000255v2_alt:3091102-3091165	0	0.0	0.0	235
SNORD43	chr22:39319051-39319113	0	0.0	-0.188	2706
KIAA2013	chr1:11919587-11926428	0	0.0	0.0	235
CNGB3	chr8:86573934-86743675	0	0.0	0.0	235
SNORD47	chr1:173864368-173864445	0	0.0	-0.019	2431
SNORD46	chr1:44776491-44776589	0	0.0	-0.201	2726
SNORD44	chr1:173865967-173866028	0	0.0	-0.049	2539
CTXND1	chr15:80195478-80252261	0	0.0	0.0	235
PLA2G7	chr6:46704315-46735414	0	0.0	0.0	235
PLA2G5	chr1:20070207-20091901	0	0.0	0.0	235
PLA2G3	chr22:31134806-31140607	0	0.0	0.0	235
GDPGP1	chr15:90234254-90242080	0	0.0	0.0	235
CCDC77	chr12:401574-442640	0	0.0	-0.431	4962
KRTAP1-3	chr17:41033884-41034855	0	0.0	0.0	235
KRTAP1-4	chr17:41029676-41030125	0	0.0	0.0	235
KRTAP1-5	chr17:41026025-41027202	0	0.0	0.0	235
CCDC70	chr13:51861947-51866236	0	0.0	0.0	235
CCDC71	chr3:49162534-49166352	0	0.0	0.0	235
LOC101928535	chr11:106251406-106264905	0	0.0	0.0	235
CCDC78	chr16:722581-726473	0	0.0	-0.0	328
HIST3H2BB	chr1:228458106-228458558	0	0.0	0.0	235
SNORD4B	chr17:28723680-28723754	0	0.0	-0.0	1043
SNORD4A	chr17:28722581-28722653	0	0.0	-0.0	1223
GHITM	chr10:84139428-84153555	0	0.0	-0.342	3785
LOC100506585	chr7:157854584-157866090	0	0.0	0.0	235
CSHL1	chr17:63909596-63911328	0	0.0	0.0	235
MIR8071-2	chr14:105621115-105621180	0	0.0	0.0	235
LINC02197	chr5:69741751-69742138	0	0.0	0.0	235
FKBP1B	chr2:24049700-24063680	0	0.0	0.0	235
LINC02190	chr16:31546697-31553567	0	0.0	0.0	235
FKBP1A	chr20:1368976-1393172	0	0.0	0.0	235
LINC02199	chr5:8839731-8881524	1	0.002	0.0	182
LINC02198	chr5:68967740-69029927	0	0.0	0.0	235
MIR8071-1	chr14:105640167-105640232	0	0.0	0.0	235
LOC100506639	chr5:43067022-43093558	0	0.0	0.0	235
LINC02229	chr5:66507544-66511604	0	0.0	0.0	235
LINC02228	chr5:25126304-25190656	0	0.0	0.0	235
LINC02223	chr5:17807273-17930489	0	0.0	0.0	235
LINC02222	chr5:180684095-180686543	0	0.0	0.0	235
LINC02221	chr5:9854376-9857609	0	0.0	0.0	235
LINC02220	chr5:12877471-13032886	0	0.0	0.0	235
LINC02227	chr5:158320700-158409773	0	0.0	0.0	235
LINC02226	chr5:8333482-8457564	0	0.0	0.0	235
LINC02225	chr5:57890330-57899162	0	0.0	0.0	235
LINC02224	chr5:44495144-44510282	0	0.0	0.0	235
MAP10	chr1:232804891-232810346	0	0.0	0.0	235
ELFN1-AS1	chr7:1738630-1742310	0	0.0	0.0	235
LGALS9C	chr17:18476784-18494945	0	0.0	0.0	235
LGALS9B	chr17:20449862-20467535	0	0.0	0.0	235
UNC50	chr2:98608547-98618514	0	0.0	-0.357	4090
NKAIN4	chr20:63240783-63253495	0	0.0	0.0	235
NKAIN3	chr8:62248941-62966472	0	0.0	0.0	235
NKAIN2	chr6:123803845-124825640	0	0.0	0.0	235
NKAIN1	chr1:31179744-31239887	0	0.0	0.0	235
MAP1A	chr15:43517607-43531620	0	0.0	0.0	235
MAP1B	chr5:72107267-72209570	0	0.0	0.0	235
IGSF9B	chr11:133908624-133956754	0	0.0	0.0	235
UNC5B	chr10:71212534-71302878	0	0.0	0.0	235
UNC5C	chr4:95162504-95549210	0	0.0	0.0	235
VGF	chr7:101162508-101165571	0	0.0	0.0	235
UNC5A	chr5:176810558-176880898	0	0.0	0.0	235
UNC5D	chr8:35235456-35796550	0	0.0	0.0	235
MAP1S	chr19:17720155-17734515	0	0.0	0.0	235
CCP110	chr16:19523856-19553406	0	0.0	0.0	235
LOC101927839	chr17:2232677-2233610	0	0.0	0.0	235
ANKRD19P	chr9:92809610-92838457	0	0.0	0.0	235
LOC101927830	chrX:155466539-155494110	0	0.0	0.0	235
ERLNC1	chr1:204141407-204143009	0	0.0	0.0	235
RPL18A	chr19:17859877-17863324	0	0.0	-0.006	2158
CLEC18A	chr16:69950704-69964347	0	0.0	0.0	235
CEND1	chr11:787109-790126	0	0.0	0.0	235
CLEC18B	chr16:74408630-74421470	0	0.0	0.0	235
BORCS7	chr10:102854209-102864961	0	0.0	-0.353	3990
BORCS6	chr17:8188332-8190246	0	0.0	0.0	235
BORCS5	chr12:12357078-12471221	0	0.0	-0.341	3781
BORCS8	chr19:19176903-19192591	0	0.0	-0.283	3041
SDR42E2	chr16:22162530-22190444	0	0.0	0.0	235
SDR42E1	chr16:81997645-82011488	0	0.0	0.0	235
LINC01752	chr20:10753089-10754027	0	0.0	0.0	235
LINC01753	chr1:55915608-55944963	0	0.0	0.0	235
LINC01750	chr1:111990535-111998841	0	0.0	0.0	235
LINC01751	chr20:7302088-7307432	0	0.0	0.0	235
LINC01756	chr1:29329619-29350114	0	0.0	0.0	235
LINC01757	chr1:20243094-20244654	0	0.0	0.0	235
LINC01754	chr20:47382765-47411394	0	0.0	0.0	235
LINC01755	chr1:55945086-55950119	0	0.0	0.0	235
EPB41L1	chr20:36092709-36232799	0	0.0	0.0	235
PPCDC	chr15:75023554-75050726	0	0.0	-0.377	4545
EPB41L3	chr18:5392380-5628991	0	0.0	0.0	235
EPB41L2	chr6:130839347-131063322	0	0.0	0.0	235
EPB41L5	chr2:120013208-120108476	0	0.0	0.0	235
ACSS3	chr12:81078017-81256758	1	0.96	0.138	70
ACSS2	chr20:34876524-34927966	0	0.0	0.0	235
ACSS1	chr20:25006229-25058182	0	0.0	0.0	235
KIDINS220	chr2:8757200-8837639	0	0.0	0.0	235
PUDP	chrX:7048919-7148190	0	0.0	0.0	235
RUNDC3A	chr17:44308558-44317870	0	0.0	0.0	235
MAGEH1	chrX:55452088-55453568	0	0.0	0.0	235
WNT3	chr17:46762505-46818760	0	0.0	0.0	235
WNT2	chr7:117276630-117323289	0	0.0	0.0	235
WNT1	chr12:48978452-48982613	0	0.0	0.0	235
LRRN4	chr20:6040545-6054080	0	0.0	0.0	235
LRRN3	chr7:111091005-111125453	0	0.0	0.0	235
WNT6	chr2:218859822-218874232	0	0.0	0.0	235
LRRN1	chr3:3799430-3849834	0	0.0	0.0	235
WNT4	chr1:22117304-22143026	0	0.0	0.0	235
LAMA5-AS1	chr20:62353009-62356478	0	0.0	0.0	235
ADGRD1-AS1	chr12:130990625-130993976	0	0.0	0.0	235
HOXA11-AS	chr7:27185407-27189293	0	0.0	0.0	235
RNF175	chr4:153710159-153760235	0	0.0	0.0	235
RNF170	chr8:42853294-42896723	0	0.0	0.0	235
ASAP1-IT2	chr8:130082737-130084768	0	0.0	0.0	235
ASAP1-IT1	chr8:130295354-130296533	0	0.0	0.0	235
PCNA	chr20:5114952-5126622	0	0.0	-0.369	4353
ZBTB7A	chr19:4043303-4066945	0	0.0	0.0	235
ZBTB7C	chr18:48027267-48137309	0	0.0	0.0	235
ZBTB7B	chr1:155002629-155018525	0	0.0	0.0	235
PCNP	chr3:101574093-101594466	0	0.0	-0.35	3930
PCNT	chr21:46324887-46445769	0	0.0	0.0	235
STIMATE	chr3:52836755-52897581	0	0.0	0.0	235
UTY	chrY:13248378-13480670	0	0.0	0.0	235
LOC442497	chr7:379424-382879	0	0.0	0.0	235
PCAT1	chr8:127013153-127021014	0	0.0	0.0	235
PCAT2	chr8:127072693-127082221	0	0.0	0.0	235
PACRG	chr6:162727131-163315492	0	0.0	0.0	235
PCAT4	chr4:79827470-79863247	0	0.0	0.0	235
PANTR1	chr2:104805424-104851476	0	0.0	0.0	235
PCAT6	chr1:202810945-202811913	0	0.0	0.0	235
DNPH1	chr6:43225628-43229473	0	0.0	0.0	235
MIR409	chr14:101065299-101065378	0	0.0	0.0	235
ILF3	chr19:10654260-10685767	0	0.0	-0.242	2830
ILF2	chr1:153661787-153671028	1	0.0	-0.328	3559
GOLGA2P10	chr15:82471476-82513999	0	0.0	0.0	235
GOLGA2P11	chr15:62242528-62248795	0	0.0	0.0	235
LOC101059915	chrX:71667701-71671524	0	0.0	0.0	235
BOK	chr2:241558730-241574138	0	0.0	0.0	235
BOC	chr3:113211464-113251592	0	0.0	0.0	235
FAM24B-CUZD1	chr10:122832154-122879641	0	0.0	0.0	235
DENND2C	chr1:114584574-114670111	0	0.0	0.0	235
DENND2A	chr7:140518418-140602542	0	0.0	0.0	235
LOC100133920	chr2:94575975-94587183	0	0.0	0.0	235
DENND2D	chr1:111185968-111204538	0	0.0	0.0	235
GAGE1	chrX:49599012-49608536	0	0.0	0.0	235
PPT1	chr1:40072709-40097470	0	0.0	-0.301	3191
PPT2	chr6_GL000251v2_alt:3592337-3602033	0	0.0	0.0	235
GAGE5	chrX:49560883-49568208	0	0.0	0.0	235
INPP4B	chr4:142028955-142846535	0	0.0	0.0	235
GAGE7	chrX:49341184-49529981	0	0.0	0.0	235
GAGE6	chrX:49341182-49529981	0	0.0	0.0	235
DEFB125	chr20:87671-96573	0	0.0	0.0	235
SAFB	chr19:5623034-5668478	0	0.0	0.0	235
TRNP1	chr1:26993703-27000886	0	0.0	0.0	235
UBOX5-AS1	chr20:3106910-3150867	0	0.0	0.0	235
DEFB122	chr20:31421438-31429180	0	0.0	0.0	235
YBX3P1	chr16:31567766-31569524	0	0.0	0.0	235
PPP1R26	chr9:135479781-135488893	0	0.0	0.0	235
PPP1R27	chr17:81833491-81835050	0	0.0	0.0	235
PPP1R21	chr2:48440768-48515392	0	0.0	-0.002	1883
NGLY1	chr3:25718943-25783498	0	0.0	-0.364	4212
MACO1	chr1:25430857-25500207	0	0.0	0.0	235
NEDD8-MDP1	chr14:24213936-24232385	0	0.0	-0.0	1292
FAS-AS1	chr10:88991423-88992975	0	0.0	0.0	235
ZCCHC23	chr4:109303034-109316135	0	0.0	0.0	235
LMX1A	chr1:165201866-165356241	0	0.0	0.0	235
ZCCHC24	chr10:79382326-79445627	0	0.0	0.0	235
LMX1B	chr9:126614442-126701032	0	0.0	0.0	235
OR6V1	chr7:143052340-143053282	0	0.0	0.0	235
CEP83-DT	chr12:94460002-94462568	0	0.0	0.0	235
ETV3L	chr1:157092042-157099808	0	0.0	0.0	235
PPP1R2B	chr5:156850485-156852528	0	0.0	0.0	235
PPP1R2C	chrX:42777365-42778235	0	0.0	0.0	235
KCP	chr7:128889946-128910719	0	0.0	0.0	235
CNR1	chr6:88139865-88165996	0	0.0	0.0	235
GBX2	chr2:236165235-236168009	0	0.0	0.0	235
GBX1	chr7:151148588-151167548	0	0.0	0.0	235
CNR2	chr1:23873969-23913327	0	0.0	0.0	235
GNL3L	chrX:54530210-54567287	0	0.0	0.0	235
JARID2-AS1	chr6:15247814-15248696	0	0.0	0.0	235
RABEP2	chr16:28904420-28925211	0	0.0	0.0	235
LOC606724	chr16:30188683-30189254	0	0.0	0.0	235
OTULIN	chr5:14664644-14699850	0	0.0	0.0	235
LOC101927636	chr4:143912330-143982452	0	0.0	0.0	235
TGS1	chr8:55773231-55826445	0	0.0	-0.37	4370
ANKS1B	chr12:98743973-98895300	0	0.0	0.0	235
ANKS1A	chr6:34889260-35091413	0	0.0	0.0	235
LOC107984784	chr15:62196171-62203318	0	0.0	0.0	235
BMT2	chr7:112819146-112939877	0	0.0	0.0	235
MIR1972-2	chr16_KI270853v1_alt:849670-849747	0	0.0	0.0	235
MIR1972-1	chr16:15010320-15010397	0	0.0	0.0	235
ADAM10	chr15:58595203-58749978	0	0.0	0.0	235
ADAM11	chr17:44759178-44781846	0	0.0	0.0	235
ADAM12	chr10:126041341-126388558	0	0.0	0.0	235
ADAM15	chr1:155051271-155062776	0	0.0	0.0	235
PROB1	chr5:139391945-139395196	0	0.0	0.0	235
ADAM18	chr8:39584567-39730064	0	0.0	0.0	235
ADAM19	chr5:157477303-157575823	0	0.0	0.0	235
MEPE	chr4:87821397-87846816	0	0.0	0.0	235
HAGH	chr16:1809097-1827194	0	0.0	-0.01	2303
GLYAT	chr11:58708756-58731974	0	0.0	0.0	235
OPALIN	chr10:96343215-96359365	0	0.0	0.0	235
NEPRO	chr3:113002444-113019733	0	0.0	-0.237	2809
U2AF1L4	chr19:35742526-35745442	0	0.0	-0.0	715
U2AF1L5	chr21:6484622-6499284	0	0.0	0.0	235
NDEL1	chr17:8435851-8468177	0	0.0	0.0	235
MIR7851	chr12:42323699-42323859	0	0.0	0.0	235
MIR7850	chr19:2630714-2630793	0	0.0	0.0	235
MIR7853	chr6:6169303-6169435	0	0.0	0.0	235
MIR7852	chr1:107897222-107897304	0	0.0	0.0	235
MIR7855	chr14:64785625-64785686	0	0.0	0.0	235
SHANK2	chr11:70467855-70661840	0	0.0	0.0	235
SHANK1	chr19:50659256-50719783	0	0.0	0.0	235
MIR7856	chr1:86357631-86357687	0	0.0	0.0	235
ADAM1A	chr12:111899062-111901902	0	0.0	0.0	235
OR2B3	chr6_GL000255v2_alt:351787-352893	0	0.0	0.0	235
LOC100130207	chr3:3700813-3800875	0	0.0	0.0	235
UCP2	chr11:73974670-73982844	0	0.0	0.0	235
CNTN4-AS1	chr3:3039660-3061145	0	0.0	0.0	235
PCSK9	chr1:55040221-55064853	0	0.0	0.0	235
LINC02210-CRHR1	chr17:45621907-45835828	0	0.0	0.0	235
PCSK2	chr20:17226951-17484577	0	0.0	0.0	235
PCSK1	chr5:96390335-96432159	0	0.0	0.0	235
PCSK6	chr15:101303927-101489984	0	0.0	0.0	235
PCSK7	chr11:117205070-117232525	0	0.0	0.0	235
PCSK4	chr19:1481427-1490450	0	0.0	-0.0	1116
PCSK5	chr9:75890643-76195889	0	0.0	0.0	235
MAEA	chr4:1289850-1340148	0	0.0	-0.002	1871
TC2N	chr14:91779751-91867536	0	0.0	0.0	235
PLTP	chr20:45898619-45912364	0	0.0	0.0	235
