# Analysis title: koTRAF3_IFNG_diff_peaks_top1k analysis from Cistrome-GO
# Mode: Solo mode
# Specie: mm10
# Peak bed file name: koTRAF3_IFNG_diff_peaks_top1k.bed
# Top peaks to use: 10000
# Half-decay distance: 10000bp
# FDR cutoff of GO/KEGG terms to return: 0.2
# Minimum and maximum gene number in GO and KEGG gene sets: 10, 2000
# Symbol	Coordinate	PeakNumber	adjRPscore	RPscore	Rank_by_RPscore
Defa2	chr8:21378516-21379495	0	0.0	0.0	503
Cyp4f41-ps	chr17:32950960-32965716	0	0.0	-0.0	786
Hhatl	chr9:121784015-121792507	0	0.0	-0.001	5957
Tmprss9	chr10:80879815-80899494	1	0.002	-0.006	12020
Cyp4a12a	chr4:115299045-115332815	0	0.0	0.0	503
Tmprss2	chr16:97564681-97611195	0	0.0	-0.0	3615
Tmprss3	chr17:31179267-31198974	0	0.0	-0.001	7188
Tmprss4	chr9:45172725-45204035	0	0.0	-0.002	7582
Tmprss5	chr9:49102778-49117587	0	0.0	0.0	503
Tmprss6	chr15:78439666-78468634	0	0.0	-0.015	15347
Tmprss7	chr16:45656316-45693658	0	0.0	-0.003	9676
Trhr	chr15:44196134-44235912	0	0.0	0.0	503
4933427I22Rik	chr4:139926682-139933074	0	0.0	-0.0	1514
Tmed11	chr5:108777234-108795363	0	0.0	0.0	503
Uqcrc1	chr9:108936647-108949641	0	0.0	-0.001	7126
Gm15217	chr14:46379523-46383606	0	0.0	0.0	503
Rrh	chr3:129808574-129822505	0	0.0	-0.001	5196
3110082I17Rik	chr5:139359738-139460534	0	0.0	-0.007	12557
Id4	chr13:48261426-48264036	0	0.0	0.0	503
Gpr141b	chr13:19727416-19732951	0	0.0	-0.0	3109
Id3	chr4:136143821-136145392	0	0.0	-0.077	18123
Id1	chr2:152736250-152737410	0	0.0	-0.031	17347
Rrnad1	chr3:87922600-87930195	0	0.0	-0.024	16850
Tpd52	chr3:8926529-9004204	0	0.0	-0.085	18152
Asgr1	chr11:70054354-70057895	0	0.0	-0.018	15966
Asgr2	chr11:70092643-70106186	0	0.0	-0.023	16669
Csn2	chr5:87692618-87699425	0	0.0	0.0	503
Csn3	chr5:87925578-87932264	0	0.0	0.0	503
Supt16	chr14:52160418-52197239	0	0.0	-0.001	5733
Trub1	chr19:57452905-57488908	0	0.0	-0.001	5239
Trub2	chr2:29774683-29787671	0	0.0	-0.044	17799
Ids	chrX:70343069-70365085	0	0.0	0.0	503
Zfp503	chr14:21983961-21989601	0	0.0	-0.0	4667
Zfp507	chr7:35772345-35802989	0	0.0	-0.0	2273
Gm13112	chr4:154862833-154872003	0	0.0	-0.008	12898
Arpp21	chr9:112180031-112231176	0	0.0	0.0	503
Barhl2	chr5:106452522-106458166	0	0.0	0.0	503
Barhl1	chr2:28907679-28916421	0	0.0	-0.0	2942
Gsta4	chr9:78191965-78209349	0	0.0	-0.008	12974
Gsta1	chr9:78230668-78242683	0	0.0	-0.002	7500
Gsta2	chr9:78331019-78347145	0	0.0	-0.0	3671
Gsta3	chr1:21240584-21265575	0	0.0	-0.0	3318
Lyl1	chr8:84701456-84704716	0	0.0	-0.033	17423
Med30	chr15:52712444-52730431	0	0.0	0.0	503
Med31	chr11:72211723-72215592	0	0.0	-0.001	5346
Slc52a3	chr2:151999865-152009258	0	0.0	-0.029	17177
Gcm1	chr9:78051957-78065624	0	0.0	-0.031	17324
Tmem28	chrX:99820163-99848789	0	0.0	0.0	503
Ccnyl1	chr1:64691344-64725642	0	0.0	-0.003	9001
Tat	chr8:109990435-109999804	0	0.0	-0.0	2187
1700018G05Rik	chrX:102928371-102929107	0	0.0	0.0	503
Upk2	chr9:44452714-44454767	0	0.0	-0.006	12190
Taz	chrX:74282717-74290151	0	0.0	-0.0	833
Mir409	chr12:109743157-109743236	0	0.0	0.0	503
Aacs	chr5:125475872-125517405	12	0.004	-0.032	17388
Platr30	chr3:96345286-96358479	0	0.0	-0.002	8213
Olfr196	chr16:59167211-59168141	0	0.0	0.0	503
Olfr197	chr16:59185555-59186481	0	0.0	0.0	503
Olfr194	chr16:59119147-59120068	0	0.0	0.0	503
Olfr195	chr16:59148851-59149778	0	0.0	0.0	503
Olfr192	chr16:59098065-59098990	0	0.0	0.0	503
Olfr193	chr16:59109678-59110608	0	0.0	0.0	503
Olfr190	chr16:59074154-59075078	0	0.0	0.0	503
Olfr191	chr16:59085551-59086481	0	0.0	0.0	503
Immp1l	chr2:105904637-105965558	0	0.0	0.0	503
Prl7a1	chr13:27633363-27642493	0	0.0	0.0	503
Prl7a2	chr13:27658583-27668036	0	0.0	0.0	503
4930432L08Rik	chr5:76331237-76341885	0	0.0	0.0	503
Olfr198	chr16:59201503-59202424	0	0.0	0.0	503
Olfr199	chr16:59215684-59216611	0	0.0	0.0	503
Hotair	chr15:102944061-102947946	0	0.0	-0.0	820
Zfp973	chr2:175469984-175480553	0	0.0	0.0	503
Virma	chr4:11485957-11551143	0	0.0	-0.001	6919
Zfp970	chr2:177464741-177479194	0	0.0	0.0	503
Lrrc18	chr14:32991381-33015292	0	0.0	0.0	503
Mb	chr15:77015486-77022727	0	0.0	-0.006	11786
Lrrc17	chr5:21543526-21575902	0	0.0	-0.002	8919
Lrrc14	chr15:76710640-76715091	0	0.0	-0.012	14768
Lrrc15	chr16:30269301-30283254	0	0.0	-0.004	10840
Lrrc10	chr10:117045340-117046768	0	0.0	-0.009	13478
Basp1	chr15:25363276-25413764	0	0.0	-0.005	11653
Fiz1	chr7:5007055-5013242	0	0.0	-0.001	6993
4930440I19Rik	chr2:78051176-78194430	0	0.0	0.0	503
Nespas	chr2:174281236-174295436	0	0.0	-0.0	934
Bmt2	chr6:13625674-13677966	0	0.0	0.0	503
Apopt1	chr12:111713268-111734224	0	0.0	-0.026	17004
Myd88	chr9:119335933-119340018	0	0.0	-0.062	18061
Gm20806	chrY:80756211-80757210	0	0.0	0.0	503
D930016D06Rik	chr5:104525734-104554211	0	0.0	-0.0	1656
Gm20809	chrY:72819514-72820507	0	0.0	0.0	503
1700012B09Rik	chr9:14758193-14771030	0	0.0	-0.002	8804
Gm11186	chr11:53111450-53120056	0	0.0	-0.0	514
1700028D13Rik	chr5:112206762-112210002	0	0.0	-0.004	10445
Mrgpra3	chr7:47588949-47601372	0	0.0	0.0	503
4930539M17Rik	chr3:9061963-9071076	0	0.0	-0.007	12832
Glb1l2	chr9:26763043-26806468	0	0.0	0.0	503
Glb1l3	chr9:26817952-26860823	0	0.0	0.0	503
Gm11236	chr4:73620647-73627029	0	0.0	0.0	503
Gm11237	chr4:73605543-73611925	0	0.0	0.0	503
Gm11238	chr4:73650909-73657292	0	0.0	0.0	503
Gm11239	chr4:73666017-73672398	0	0.0	0.0	503
Gm4827	chr16:50019657-50072852	0	0.0	-0.001	5218
D17H6S53E	chr17:35126401-35128855	4	0.141	0.008	321
Efhd2	chr4:141858141-141874920	0	0.0	-0.006	12263
Efhd1	chr1:87264352-87310841	0	0.0	-0.006	11744
Fam206a	chr4:56802328-56809605	0	0.0	-0.0	2570
Eddm3b	chr14:51116552-51117791	0	0.0	-0.007	12495
Zcchc13	chrX:103630585-103631664	0	0.0	-0.0	893
Zcchc12	chrX:36195903-36199164	0	0.0	0.0	503
Krt28	chr11:99365006-99374903	0	0.0	-0.0	2161
Zcchc10	chr11:53324688-53333301	0	0.0	-0.003	9591
Zcchc17	chr4:130315382-130359992	0	0.0	-0.0	4368
Ppp1r17	chr6:56017496-56032689	0	0.0	0.0	503
Olfr1274-ps	chr2:90400639-90401674	0	0.0	-0.001	6639
Zcchc14	chr8:121598702-121651933	0	0.0	-0.006	12155
Krt23	chr11:99477972-99493120	0	0.0	-0.0	2160
Krt20	chr11:99428385-99438153	0	0.0	-0.0	2127
Zcchc18	chrX:136993146-136998472	0	0.0	0.0	503
Krt26	chr11:99328483-99337965	0	0.0	-0.0	2034
Krt27	chr11:99345564-99351118	0	0.0	-0.0	2131
Krt24	chr11:99279958-99285262	0	0.0	-0.0	4347
Krt25	chr11:99315515-99322951	0	0.0	-0.0	2114
Alkbh7	chr17:56997338-56999336	0	0.0	-0.011	14330
Dnaja2	chr8:85537639-85555271	0	0.0	-0.008	13322
Dnaja3	chr16:4684069-4707693	0	0.0	-0.014	15232
Dnaja1	chr4:40722467-40734965	0	0.0	-0.003	9432
Dnaja4	chr9:54699282-54716317	0	0.0	-0.001	5187
Sgf29	chr7:126649308-126672779	0	0.0	-0.039	17671
A630010A05Rik	chr16:14562316-14621284	0	0.0	0.0	503
Gm19402	chr10:77689956-77690757	6	0.123	0.012	304
Acer2	chr4:86874413-86920883	0	0.0	-0.0	2035
Acer3	chr7:98213809-98309542	0	0.0	-0.009	13659
Acer1	chr17:56953489-56982126	0	0.0	-0.011	14345
Recql	chr6:142356946-142387087	0	0.0	-0.0	2382
D330045A20Rik	chrX:139480366-139554584	0	0.0	0.0	503
Psma8	chr18:14706150-14762299	0	0.0	0.0	503
Alppl2	chr1:87086690-87089928	0	0.0	-0.001	5499
Lactb2	chr1:13625899-13660509	0	0.0	-0.008	13261
Agbl4	chr4:110397697-111657519	0	0.0	0.0	503
Agbl3	chr6:34780431-34859459	0	0.0	-0.001	5640
Agbl2	chr2:90783237-90814269	0	0.0	-0.0	4685
Agbl1	chr7:76229886-77124698	0	0.0	0.0	503
Ccser2	chr14:36874935-36941264	0	0.0	-0.017	15904
Ccser1	chr6:61180324-62382863	0	0.0	0.0	503
Stard8	chrX:99042580-99074728	0	0.0	0.0	503
Srp14	chr2:118475842-118479696	0	0.0	-0.024	16776
Stard3	chr11:98358367-98381112	0	0.0	-0.004	10854
Srp19	chr18:34331144-34336599	0	0.0	-0.001	6724
Stard6	chr18:70472665-70501065	0	0.0	-0.005	11136
Stard7	chr2:127270228-127298934	0	0.0	-0.003	9375
Stard4	chr18:33199137-33213862	0	0.0	0.0	503
Stard5	chr7:83632016-83642328	0	0.0	-0.014	15325
AI314278	chr7:89426305-89432077	0	0.0	-0.002	8898
1700110C19Rik	chr17:10324601-10329312	0	0.0	-0.0	2649
Dock8	chr19:24999528-25202432	0	0.0	-0.005	11636
Dock9	chr14:121542038-121738929	0	0.0	-0.004	10799
Dock2	chr11:34226820-34783905	0	0.0	-0.001	5675
Dock3	chr9:106892824-107231909	0	0.0	-0.002	8615
Dock1	chr7:134670686-135173647	0	0.0	-0.0	583
Dock6	chr9:21800179-21852635	0	0.0	-0.008	13076
Dock7	chr4:98936658-99120915	0	0.0	-0.002	7993
Dock4	chr12:40446052-40846488	0	0.0	-0.0	1581
Dock5	chr14:67751927-67933572	0	0.0	-0.006	12307
Phxr4	chr9:13431360-13432740	0	0.0	-0.0	1277
Hsd17b12	chr2:94032696-94157909	0	0.0	-0.0	4699
Hsd17b13	chr5:103955441-103977388	0	0.0	-0.008	13054
Hsd17b10	chrX:152001895-152004442	0	0.0	0.0	503
Hsd17b11	chr5:103989764-104021796	0	0.0	-0.015	15451
Hsd17b14	chr7:45554927-45567321	0	0.0	-0.041	17709
4930519H02Rik	chr5:15863927-15883766	0	0.0	0.0	503
Gm20498	chr12:81470602-81532911	0	0.0	-0.0	4016
Cngb1	chr8:95290592-95306585	0	0.0	-0.001	6806
Cngb3	chr4:19280849-19510623	0	0.0	0.0	503
Gm20491	chr17:90792441-90793476	0	0.0	0.0	503
Fthl17-ps1	chrX:9043550-9044410	0	0.0	0.0	503
Cox20	chr1:178319152-178322693	0	0.0	-0.01	14003
4930517M08Rik	chr17:4634979-4637477	0	0.0	-0.0	874
Nup214	chr2:31974449-32053975	0	0.0	-0.0	4298
Nup210	chr6:91013066-91116826	0	0.0	-0.007	12403
Gm2002	chr4:42158115-42168604	0	0.0	0.0	503
4930448F12Rik	chr13:18084946-18100202	0	0.0	-0.0	1295
Olfr1158	chr2:87990112-87991054	0	0.0	0.0	503
Msmp	chr4:43583215-43584494	0	0.0	-0.002	8494
Olfr1154	chr2:87902741-87903674	0	0.0	0.0	503
Olfr1155	chr2:87942681-87943626	0	0.0	0.0	503
Olfr1156	chr2:87949189-87950265	0	0.0	0.0	503
Serpina4-ps1	chr12:104077958-104086920	0	0.0	-0.001	6104
Olfr1151	chr2:87857176-87858103	0	0.0	0.0	503
Olfr1152	chr2:87867992-87868925	0	0.0	0.0	503
Olfr1153	chr2:87896176-87897133	0	0.0	0.0	503
Slc23a1	chr18:35614603-35627227	0	0.0	-0.003	8988
Slc23a3	chr1:75125541-75133890	0	0.0	-0.002	7446
Slc23a2	chr2:132052495-132145108	0	0.0	-0.006	12040
Mir22hg	chr11:75461538-75466690	0	0.0	-0.01	14057
Slc23a4	chr6:34945294-34977999	0	0.0	-0.002	7856
Bbx	chr16:50191843-50432389	0	0.0	-0.0	4286
4930517E11Rik	chr2:124123635-124129956	0	0.0	0.0	503
Snord17	chr2:144265981-144266202	0	0.0	-0.013	14888
Snord11	chr1:59704807-59704870	0	0.0	-0.001	7043
Snord12	chr2:167065292-167065358	0	0.0	-0.022	16567
Snord19	chr14:31016218-31016272	0	0.0	-0.001	7109
Dusp19	chr2:80617213-80631661	0	0.0	-0.0	642
Dusp18	chr11:3895239-3901296	0	0.0	-0.005	11160
Dusp15	chr2:152944932-152951405	3	0.115	0.008	319
Dusp14	chr11:84048044-84068357	0	0.0	-0.003	9520
Dusp16	chr6:134715467-134792628	0	0.0	-0.024	16836
Dusp11	chr6:85942268-85961667	0	0.0	-0.0	4201
Dusp10	chr1:184034380-184075636	0	0.0	-0.001	5183
Dusp13	chr14:21733394-21748622	0	0.0	-0.006	12098
Dusp12	chr1:170874186-170885540	6	0.095	-0.049	17905
Sgpl1	chr10:61098641-61147684	0	0.0	-0.009	13365
Fate1	chrX:71972985-71989046	0	0.0	0.0	503
Snord1a	chr11:116674596-116674672	5	0.126	0.004	358
Snord1b	chr11:116674146-116674223	5	0.13	0.004	352
Snord1c	chr11:116672504-116672582	5	0.145	0.006	340
Slc20a2	chr8:22476699-22569616	0	0.0	-0.006	12014
Slc20a1	chr2:129198772-129211612	0	0.0	-0.04	17684
Cadm4	chr7:24482022-24504533	0	0.0	-0.026	17008
Cadm2	chr16:66655420-67620908	0	0.0	0.0	503
Cadm3	chr1:173334253-173367695	0	0.0	-0.001	6555
Srcin1	chr11:97509339-97575126	0	0.0	-0.007	12380
Cadm1	chr9:47530351-47853385	0	0.0	0.0	503
Eif3j2	chr2:122028582-122053631	0	0.0	-0.0	2252
Eif3j1	chr2:122028579-122053632	0	0.0	-0.0	2253
Spin2c	chrX:153832292-153834240	0	0.0	0.0	503
Spin2d	chrX:73175301-73176989	0	0.0	0.0	503
AA536875	chr14:123169185-123176176	0	0.0	0.0	503
Sptbn4	chr7:27356382-27394506	0	0.0	-0.006	12224
Sptbn2	chr19:4711207-4753978	0	0.0	-0.001	6502
Sptbn1	chr11:30106842-30198257	0	0.0	-0.02	16270
Nell1os	chr7:50517308-50575884	0	0.0	0.0	503
Cldn34d	chrX:76582609-76602924	0	0.0	-0.216	18225
Cldn34a	chrX:152563333-152563969	0	0.0	0.0	503
Noct	chr3:51224446-51251654	0	0.0	-0.061	18052
C130050O18Rik	chr5:139406386-139416092	0	0.0	-0.028	17154
Dop1b	chr16:93711906-93810588	0	0.0	-0.011	14501
Dop1a	chr9:86467153-86555806	0	0.0	-0.0	3130
Hsf2bp	chr17:31944768-32034508	0	0.0	-0.016	15671
Ski	chr4:155154074-155222535	0	0.0	-0.04	17692
Gm2560	chr4:14212011-14291309	0	0.0	0.0	503
Slx4ip	chr2:136891593-137071950	0	0.0	-0.0	2360
Krtap11-1	chr16:89570175-89571183	0	0.0	0.0	503
Ramac	chr7:81762952-81769490	0	0.0	-0.0	4081
Adig	chr2:158502611-158508198	3	0.059	0.006	336
Hpse2	chr19:42788594-43388355	0	0.0	-0.0	1940
Fnd3c2	chrX:106235245-106255372	0	0.0	0.0	503
C330021F23Rik	chr8:3567997-3584776	0	0.0	-0.002	7394
Gm16451	chr7:22117321-22118245	0	0.0	0.0	503
Rab22a	chr2:173659844-173702182	0	0.0	-0.0	4516
Cdk2ap1	chr5:124345438-124354628	0	0.0	-0.002	7886
Cdk2ap2	chr19:4097350-4099017	0	0.0	-0.022	16548
Speer4cos	chr5:15680709-15714596	0	0.0	0.0	503
Adi1	chr12:28675206-28682174	0	0.0	-0.002	8702
Pcsk1n	chrX:7919821-7924410	0	0.0	-0.0	3248
Pdk1	chr2:71874903-71903858	0	0.0	-0.009	13604
Pdk3	chrX:93764615-93832150	0	0.0	0.0	503
Pdk2	chr11:95026257-95040875	0	0.0	-0.008	13202
Pdk4	chr6:5483350-5496278	0	0.0	-0.001	6827
Grpel1	chr5:36465184-36474077	0	0.0	-0.002	7837
Grpel2	chr18:61712423-61726331	0	0.0	-0.016	15746
Il12rb1	chr8:70808448-70821423	0	0.0	-0.026	17009
Il12rb2	chr6:67292017-67376188	0	0.0	-0.0	3532
Ankrd33b	chr15:31291478-31367759	0	0.0	-0.011	14467
Scn5a	chr9:119483407-119562678	0	0.0	-0.0	1147
Hif3a	chr7:17030992-17056679	0	0.0	-0.003	9838
Pecr	chr1:72259172-72284321	0	0.0	-0.014	15298
Golga1	chr2:39016155-39065541	0	0.0	-0.001	5193
Golga2	chr2:32288252-32307921	0	0.0	-0.002	8286
Golga3	chr5:110176856-110226469	0	0.0	-0.0	4122
Golga4	chr9:118506317-118582519	0	0.0	-0.0	2663
Golga5	chr12:102469909-102497907	0	0.0	-0.009	13768
Golga7	chr8:23241325-23257080	0	0.0	-0.017	15812
4930546C10Rik	chr18:68889486-68951528	0	0.0	0.0	503
Ring1	chr17:34020791-34024680	9	0.951	0.101	130
Tbk1	chr10:121546455-121586794	0	0.0	-0.003	9745
1700019D03Rik	chr1:52925126-52952840	0	0.0	-0.0	2951
Gm10857	chr2:6132882-6140570	0	0.0	-0.004	10326
Bop1	chr15:76452995-76477269	0	0.0	-0.002	8664
Vps13d	chr4:144972621-145190666	0	0.0	-0.042	17758
Vps13a	chr19:16615365-16780933	0	0.0	-0.0	542
Vps13c	chr9:67840350-67997744	0	0.0	-0.007	12542
Vps13b	chr15:35371117-35931229	0	0.0	-0.0	3990
Gja1	chr10:56377299-56390419	0	0.0	-0.0	3027
Gja3	chr14:57034459-57058030	0	0.0	0.0	503
Gja4	chr4:127311419-127314039	0	0.0	-0.001	7229
Gja5	chr3:97032401-97053634	0	0.0	-0.0	3805
Gja6	chrX:160902115-160907052	0	0.0	0.0	503
Gja8	chr3:96913565-96926051	0	0.0	-0.0	1909
Gsdmcl-ps	chr15:63914460-63925453	0	0.0	-0.0	2773
4930470G03Rik	chr13:21440470-21446830	0	0.0	-0.0	2294
Abcc8	chr7:46104522-46180033	0	0.0	-0.0	632
Abcc9	chr6:142587861-142702274	0	0.0	-0.001	5095
Abcc4	chr14:118482691-118676931	0	0.0	-0.011	14267
Abcc5	chr16:20331303-20426394	0	0.0	-0.003	9860
Abcc6	chr7:45976379-46030286	0	0.0	-0.0	4285
Abcc1	chr16:14361557-14474878	0	0.0	-0.001	6446
Abcc2	chr19:43782307-43838218	0	0.0	-0.014	15285
Abcc3	chr11:94343294-94392990	0	0.0	-0.008	13157
A430093F15Rik	chr19:10740946-10786043	0	0.0	-0.006	12115
Cyp21a1	chr17:34801347-34804426	0	0.0	-0.001	5605
Nudcd2	chr11:40733660-40740046	0	0.0	0.0	503
Nudcd3	chr11:6105691-6200451	0	0.0	-0.016	15771
Nudcd1	chr15:44375226-44428307	0	0.0	0.0	503
Ift74	chr4:94614490-94693233	0	0.0	0.0	503
Preb	chr5:30951666-30960327	0	0.0	-0.011	14335
Mrpl44	chr1:79776017-79781445	0	0.0	-0.001	6326
Prep	chr10:45067215-45162751	0	0.0	-0.005	11279
Slc25a22	chr7:141429748-141434594	0	0.0	-0.023	16698
Hmga1	chr17:27556603-27563672	0	0.0	-0.055	17990
Gm10142	chr10:77715806-77716169	6	0.022	0.002	386
Gm10147	chrX:35404214-35427090	0	0.0	0.0	503
Slc25a20	chr9:108662135-108684642	0	0.0	-0.001	6597
Higd1c	chr15:100364584-100383955	0	0.0	-0.005	11208
Higd1b	chr11:102835848-102838039	0	0.0	-0.002	7784
Slc25a21	chr12:56712633-57160643	0	0.0	0.0	503
2700038G22Rik	chr5:23850596-23855033	0	0.0	-0.004	10606
Pex11g	chr8:3458816-3467648	0	0.0	-0.008	13228
Gm11437	chr11:84148360-84167476	0	0.0	-0.001	5606
Ap4m1	chr5:138172020-138178685	0	0.0	-0.009	13630
Ssx2ip	chr3:146404641-146440144	0	0.0	-0.006	11920
Atg9a	chr1:75180860-75192010	0	0.0	-0.007	12643
Atg9b	chr5:24384180-24392143	0	0.0	-0.013	14959
Blnk	chr19:40928926-40994221	0	0.0	-0.007	12839
Ahrr	chr13:74211117-74292331	0	0.0	-0.0	3136
Bhmt2	chr13:93656096-93674302	0	0.0	-0.0	3915
Nt5dc2	chr14:31134852-31139124	0	0.0	-0.002	7850
Nt5dc3	chr10:86779004-86838389	0	0.0	-0.005	11690
Gal3st2b	chr1:93918436-93941239	0	0.0	0.0	503
Nt5dc1	chr10:34303608-34418551	0	0.0	-0.0	1222
Ugt1a10	chr1:88055410-88220002	0	0.0	-0.0	1779
Sbsn	chr7:30751470-30756134	0	0.0	-0.003	9246
Olfr159	chr4:43770049-43771009	0	0.0	-0.002	8164
Olfr849	chr9:19440914-19441853	0	0.0	0.0	503
Olfr845	chr9:19338458-19339400	0	0.0	0.0	503
Olfr846	chr9:19360414-19361356	0	0.0	0.0	503
Olfr847	chr9:19374940-19375879	0	0.0	0.0	503
Olfr843	chr9:19248356-19249463	0	0.0	0.0	503
Ltn1	chr16:87376650-87432606	0	0.0	-0.002	8212
Gtf2a1	chr12:91555261-91590487	0	0.0	-0.004	10332
Gtf2a2	chr9:70012547-70022866	0	0.0	-0.005	11449
Lincmd1	chr1:20669881-20682958	0	0.0	0.0	503
Isg20	chr7:78913764-78920396	0	0.0	-0.007	12764
4930596D02Rik	chr14:35809485-35811978	0	0.0	0.0	503
4930412C18Rik	chr4:9770584-9823411	0	0.0	-0.001	4919
Gm12169	chr11:46524250-46538156	0	0.0	-0.0	4153
Gm12167	chr11:46342286-46345020	0	0.0	-0.001	5721
Dis3l	chr9:64306755-64340773	0	0.0	-0.0	4101
4930470H14Rik	chr17:4044657-4082995	0	0.0	0.0	503
Mal	chr2:127633225-127656695	0	0.0	-0.001	6870
Gm16845	chr9:22071001-22086131	0	0.0	-0.004	10216
Bhmt	chr13:93616890-93637758	0	0.0	-0.0	1500
Aloxe3	chr11:69126376-69149115	0	0.0	-0.017	15887
2200002J24Rik	chr7:30698925-30700534	0	0.0	-0.001	5886
Masp1	chr16:23451784-23520815	0	0.0	-0.016	15762
Masp2	chr4:148602543-148615480	0	0.0	-0.005	11206
Naaladl2	chr3:23798102-24784006	0	0.0	0.0	503
Naaladl1	chr19:6105797-6115555	0	0.0	-0.015	15484
Fam124b	chr1:80198698-80213944	0	0.0	-0.0	1310
0610031O16Rik	chr3:138210716-138239663	0	0.0	-0.001	4893
Fam124a	chr14:62555736-62608485	0	0.0	-0.0	1718
Daam1	chr12:71889542-71992376	0	0.0	-0.006	12092
Daam2	chr17:49456021-49564337	0	0.0	-0.0	1187
Zfp52	chr17:21535538-21562601	0	0.0	-0.0	3344
Zfp53	chr17:21488987-21510477	0	0.0	-0.002	7396
Zfp51	chr17:21450373-21465589	0	0.0	-0.001	6012
Zfp57	chr17:37001162-37010729	0	0.0	-0.012	14692
Zfp54	chr17:21423226-21435384	0	0.0	-0.0	3425
Zfp58	chr13:67490166-67500522	0	0.0	-0.0	613
Zfp59	chr7:27838583-27856774	0	0.0	-0.0	532
Dus1l	chr11:120789201-120796395	0	0.0	-0.03	17247
Ntmt1	chr2:30808182-30823033	0	0.0	-0.009	13710
Nbas	chr12:13269126-13583811	0	0.0	-0.0	2209
Zyx	chr6:42349827-42358562	0	0.0	-0.025	16863
Plcd4	chr1:74544359-74565977	0	0.0	-0.0	1946
Plcd3	chr11:103070295-103080948	0	0.0	-0.053	17964
Plcd1	chr9:119071527-119093502	0	0.0	-0.002	8387
4933416E03Rik	chr2:159947340-159981289	0	0.0	0.0	503
Sec13	chr6:113728051-113740681	11	0.076	-0.002	8094
Krr1	chr10:111972694-111988430	0	0.0	-0.038	17621
Zfp330	chr8:82763619-82774126	0	0.0	-0.0	2246
Vmn1r125	chr7:21272178-21273102	0	0.0	0.0	503
Zfp334	chr2:165377435-165388259	0	0.0	-0.004	10916
Zfp335	chr2:164891891-164911750	0	0.0	-0.011	14458
Vmn1r124	chr7:21259693-21260617	0	0.0	0.0	503
BC037156	chr5:87908778-87914171	0	0.0	0.0	503
Foxe1	chr4:46343643-46345773	0	0.0	-0.001	6655
Foxe3	chr4:114925146-114926013	0	0.0	-0.004	10550
Suz12	chr11:79993105-80034123	0	0.0	-0.002	7961
Aicda	chr6:122553808-122564180	0	0.0	-0.011	14248
Vmn1r120	chr7:21052866-21053784	0	0.0	0.0	503
Tmem35b	chr4:127126042-127129660	0	0.0	-0.0	3105
Pip4p2	chr4:14864218-14915260	0	0.0	-0.0	2461
Pip4p1	chr14:50927214-50930849	0	0.0	-0.003	9915
Tmem35a	chrX:134295224-134305969	0	0.0	0.0	503
Zfp33b	chr5:104571671-104584620	0	0.0	0.0	503
7630403G23Rik	chr9:34042370-34059019	0	0.0	0.0	503
Odf3	chr7:140847915-140850925	0	0.0	-0.011	14386
Odf2	chr2:29889719-29931746	0	0.0	-0.005	11031
Odf1	chr15:38219202-38226735	0	0.0	-0.005	11360
Tinagl1	chr4:130165599-130174802	0	0.0	-0.003	9096
Odf4	chr11:68921834-68927081	0	0.0	-0.007	12502
Myocd	chr11:65176570-65269989	0	0.0	0.0	503
Trmt10a	chr3:138143516-138159820	0	0.0	-0.003	9135
Trmt10c	chr16:56033719-56037774	0	0.0	-0.001	7186
Trmt10b	chr4:45297167-45316131	8	0.006	0.0	466
Zranb1	chr7:132931141-132986398	0	0.0	-0.002	7387
Zranb3	chr1:127954178-128103001	0	0.0	-0.0	2681
Zranb2	chr3:157534164-157548390	0	0.0	0.0	503
Gm9696	chr3:59952308-59973594	0	0.0	0.0	503
Efr3a	chr15:65787019-65873812	0	0.0	0.0	503
Crnkl1	chr2:145917481-145934700	0	0.0	-0.002	8120
Efr3b	chr12:3962553-4038915	0	0.0	-0.002	7648
Lad1	chr1:135818597-135833341	0	0.0	-0.007	12617
Gsdmc4	chr15:63891264-63912297	0	0.0	-0.0	2648
Gsdmc2	chr15:63824345-63845176	0	0.0	0.0	503
Gsdmc3	chr15:63857724-63878558	0	0.0	-0.0	1609
Smug1	chr15:103153289-103163284	0	0.0	-0.006	11792
Uox	chr3:146597148-146631483	0	0.0	-0.003	9879
1700003E24Rik	chrX:93183293-93183944	0	0.0	0.0	503
Ccdc42os	chr11:68583263-68586957	0	0.0	-0.001	6567
Mrpl4	chr9:21002736-21008837	0	0.0	-0.004	10655
Mrpl2	chr17:46646228-46650132	0	0.0	-0.001	5895
Mrpl3	chr9:105053267-105077466	0	0.0	0.0	503
Mrpl1	chr5:96210114-96239684	0	0.0	-0.007	12758
Mrpl9	chr3:94443335-94448708	0	0.0	-0.002	8277
Esp16	chr17:39536141-39540847	0	0.0	0.0	503
Esp15	chr17:39640956-39645667	0	0.0	0.0	503
Esp18	chr17:39406358-39410992	0	0.0	0.0	503
Gm2762	chr13:53393688-53455630	0	0.0	-0.0	1944
Rabac1	chr7:24969749-24972728	0	0.0	-0.003	9340
Gm33251	chr15:40045187-40128982	0	0.0	-0.0	4324
4930455C13Rik	chr10:21319087-21342055	0	0.0	-0.001	4826
BC055324	chr1:163954005-163994796	0	0.0	-0.0	4490
Kcnj2	chr11:111066163-111076825	0	0.0	-0.0	530
